player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_vision,mentality_penalties,mentality_composure,defending_defensive_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_gk_diving,goalkeeping_gk_handling,goalkeeping_gk_kicking,goalkeeping_gk_positioning,goalkeeping_gk_reflexes,play_styles,url,mentality_attack_position
208574,FC 26,F. Kostić,Filip Kostić,"Filip Kostić (born 1 November 1992) is a Serbian footballer who plays as a left midfield for Italian club Juventus. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/208/574/26_360.png,184,84,1992-11-01,"LM, LB, LW",81,81,20500000,125000,Left,2,3,3,Normal (170-185),Yes,34900000,#Crosser,45,Juventus,31,Serie A,https://cdn.sofifa.net/meta/team/625/30.png,5,RES,18,"Aug 12, 2022",2026,,Serbia,,,,,,,87,71,59,80,75,81,85,80,79,81,79,84,76,77,78,85,78,78,77,78,76,69,78,66,82,70,74,72,13,14,12,12,13,"Whipped pass, Rapid",https://sofifa.com/player/208574/filip-kostic/260006/,78
208461,FC 26,M. de Roon,Marten de Roon,"Marten de Roon (Marten Elco de Roon, born 29 March 1991) is a Dutch footballer who plays as a center midfield for Italian club Atalanta. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/208/461/26_360.png,186,76,1991-03-29,"CM, CDM",81,81,12000000,78000,Right,3,3,3,Normal (185+),Yes,20400000,,39,Atalanta,31,Serie A,https://cdn.sofifa.net/meta/team/708/30.png,5,RCM,15,"Aug 10, 2017",2026,,Netherlands,,,,,,,70,70,75,85,65,77,61,54,84,81,53,67,59,78,69,79,74,90,73,78,86,83,74,80,83,82,88,79,14,15,7,12,12,"Long ball pass, Intercept, Aerial fortress, Relentless, One club player",https://sofifa.com/player/208461/marten-de-roon/260006/,70
208418,FC 26,Y. Carrasco,Yannick Carrasco,"Yannick Carrasco (Yannick Ferreira Carrasco, born 4 September 1993) is a Belgian footballer who plays as a left winger for Saudi Arabian club Al Shabab. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/208/418/26_360.png,181,73,1993-09-04,"LW, LM",81,81,21500000,46000,Right,4,4,3,Lean (170-185),Yes,36600000,,111674,Al Shabab,350,Pro League,https://cdn.sofifa.net/meta/team/16184/30.png,5,LM,10,"Sep 4, 2023",2026,,Belgium,,,,,,,79,77,56,77,73,88,86,80,72,83,86,87,87,76,70,84,74,76,63,83,65,57,77,79,82,54,63,61,9,11,9,10,10,"Gamechanger, Whipped pass, Technical",https://sofifa.com/player/208418/yannick-carrasco/260006/,77
208093,FC 26,Gerard Moreno,Gerard Moreno Balagueró,"Gerard Moreno (born 7 April 1992) is a Spanish footballer who plays as a striker for Spanish club Villarreal CF. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/208/093/26_360.png,180,77,1992-04-07,"ST, RW, CAM",81,81,16500000,55000,Left,4,3,3,Normal (170-185),Yes,34700000,,483,Villarreal CF,53,La Liga,https://cdn.sofifa.net/meta/team/3477/30.png,5,SUB,7,"Jul 2, 2018",2027,,Spain,,,,,,,77,83,78,79,79,81,77,62,75,81,77,77,76,80,72,82,85,76,72,81,61,42,77,85,78,44,41,41,15,12,7,12,10,"Finesse shot, Power shot",https://sofifa.com/player/208093/gerard-moreno-balaguero/260006/,82
206085,FC 26,J. Murphy,Jacob Murphy,"Jacob Murphy (Jacob Kai Murphy, born 24 February 1995) is a British footballer who plays as a right winger for British club Newcastle United. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/206/085/26_360.png,179,74,1995-02-24,"RW, RM",81,81,25000000,140000,Right,4,3,3,Normal (170-185),Yes,47500000,,13,Newcastle United,13,Premier League,https://cdn.sofifa.net/meta/team/20/30.png,5,RW,23,"Jul 19, 2017",2027,,England,,,,,,,84,80,45,79,51,82,83,68,67,80,80,83,74,81,75,84,68,82,69,74,56,65,82,66,78,61,66,55,13,16,13,10,6,Whipped pass,https://sofifa.com/player/206085/jacob-murphy/260006/,80
203841,FC 26,N. Pope,Nick Pope,"Nick Pope (Nicholas David Pope, born 19 April 1992) is a British footballer who plays as a goalkeeper for British club Newcastle United. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/203/841/26_360.png,199,90,1992-04-19,GK,81,81,8500000,81000,Right,3,1,3,Normal (185+),Yes,16200000,,13,Newcastle United,13,Premier League,https://cdn.sofifa.net/meta/team/20/30.png,5,GK,1,"Jun 23, 2022",2026,,England,,,,,,,11,14,11,42,14,15,13,12,52,25,50,47,36,78,42,51,71,35,75,15,36,23,50,22,63,19,15,14,81,81,68,78,82,Footwork,https://sofifa.com/player/203841/nick-pope/260006/,13
202648,FC 26,Sergi Darder,Sergi Darder Moll,"Sergi Darder (born 22 December 1993) is a Spanish footballer who plays as a left midfield for Spanish club RCD Mallorca. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/202/648/26_360.png,180,71,1993-12-22,"LM, CM, CDM, LW",81,81,21500000,43000,Right,3,3,3,Lean (170-185),Yes,45200000,,453,RCD Mallorca,53,La Liga,https://cdn.sofifa.net/meta/team/645/30.png,5,RCM,10,"Aug 11, 2023",2028,,Spain,,,,,,,74,75,60,84,74,81,81,72,82,80,78,77,79,79,76,81,78,82,75,75,74,74,83,60,84,74,76,74,8,9,9,8,12,"Power shot, Dead ball, Incisive pass, Pinged pass, Long ball pass, Inventive, Press proven",https://sofifa.com/player/202648/sergi-darder-moll/260006/,78
202556,FC 26,M. Depay,Memphis Depay,"Memphis Depay (born 13 February 1994) is a Dutch footballer who plays as a striker for the Netherlands national team. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/202/556/26_360.png,178,78,1994-02-13,"ST, LW, CAM",81,81,0,0,Right,3,5,3,Unique,Yes,,,,,,,,,,,,,105035,Netherlands,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,ST,10,77,82,65,78,79,85,84,82,74,84,78,80,77,81,82,85,82,74,82,83,72,28,84,76,80,23,31,20,8,14,6,12,10,"Technical, First touch",https://sofifa.com/player/202556/memphis-depay/260006/,84
202024,FC 26,R. Freuler,Remo Freuler,"Remo Freuler (Remo Marco Freuler, born 15 April 1992) is a Swiss footballer who plays as a central defensive midfielder for Italian club Bologna. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/202/024/26_360.png,180,80,1992-04-15,"CDM, CM",81,81,13000000,60000,Right,3,4,3,Normal (170-185),No,22100000,,189,Bologna,31,Serie A,https://cdn.sofifa.net/meta/team/8513/30.png,5,RDM,8,"Sep 1, 2023",2026,,Switzerland,,,,,,,65,70,48,83,68,76,61,70,78,83,63,53,67,82,65,75,62,91,67,74,71,79,78,61,83,80,84,75,12,8,9,14,13,"Block, Intercept, Anticipate, Relentless",https://sofifa.com/player/202024/remo-freuler/260006/,78
201399,FC 26,M. Icardi,Mauro Icardi,"Mauro Icardi (Mauro Emanuel Icardi Rivero, born 19 February 1993) is an Argentine footballer who plays as a striker for Turkish club Galatasaray SK. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/201/399/26_360.png,181,79,1993-02-19,ST,81,81,21000000,70000,Right,4,3,3,Unique,Yes,39900000,#Aerial threat,325,Galatasaray SK,68,Süper Lig,https://cdn.sofifa.net/meta/team/34/30.png,5,SUB,9,"Sep 8, 2022",2026,,Argentina,,,,,,,51,86,90,79,82,72,75,52,69,81,65,68,68,82,74,84,87,71,76,72,65,29,80,81,85,40,37,20,13,9,5,7,9,"Chip shot, Low driven shot, Gamechanger, Incisive pass, Aerial fortress",https://sofifa.com/player/201399/mauro-icardi/260006/,87
201153,FC 26,Morata,Álvaro Borja Morata Martín,"Morata (born 23 October 1992) is a Spanish footballer who plays as a striker for Italian club Como, on loan from AC Milan, and the Spain national team. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/201/153/26_360.png,190,84,1992-10-23,"ST, CAM",81,81,21000000,64000,Right,4,3,3,Unique,Yes,,,1745,Como,31,Serie A,https://cdn.sofifa.net/meta/team/268/30.png,5,SUB,7,,"Jun 30, 2026",1362,Spain,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,7,72,82,84,77,82,80,78,52,72,83,79,78,76,81,63,82,91,79,79,76,69,26,77,75,79,37,14,20,4,5,4,4,5,"Finesse shot, Rapid, Relentless, Enforcer",https://sofifa.com/player/201153/alvaro-borja-morata-martin/260006/,84
200888,FC 26,Danilo Pereira,Danilo Luís Hélio Pereira,"Danilo Pereira (born 9 September 1991) is a Portuguese footballer who plays as a center back for Saudi Arabian club Al Ittihad. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/200/888/26_360.png,188,83,1991-09-09,CB,81,81,12500000,52000,Right,3,3,3,Stocky (185+),Yes,20000000,#Strength,607,Al Ittihad,350,Pro League,https://cdn.sofifa.net/meta/team/476/30.png,5,LCB,2,"Sep 2, 2024",2026,,Portugal,,,,,,,56,58,84,76,55,72,54,53,70,76,39,54,51,82,48,75,80,78,88,67,81,84,70,58,78,82,81,80,9,7,13,14,15,"Precision header, Pinged pass, Long ball pass, Intercept, Bruiser, Injury prone",https://sofifa.com/player/200888/danilo-luis-helio-pereira/260006/,71
193747,FC 26,Koke,Jorge Resurrección,"Koke (Jorge Resurrección Merodio, born 8 January 1992) is a Spanish footballer who plays as a center midfield for Spanish club Atlético Madrid. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/193/747/26_360.png,176,77,1992-01-08,"CM, CDM",81,81,16000000,76000,Right,4,3,3,Normal (170-185),Yes,33600000,,240,Atlético Madrid,53,La Liga,https://cdn.sofifa.net/meta/team/7980/30.png,5,LCM,6,"Jan 1, 2011",2026,,Spain,,,,,,,85,69,61,83,57,77,84,77,81,81,56,50,63,80,81,82,70,83,75,75,78,80,83,67,84,78,79,70,14,12,5,10,13,"Long ball pass, Relentless, Injury prone",https://sofifa.com/player/193747/jorge-resurreccion/260006/,76
190941,FC 26,L. Hrádecký,Lukáš Hrádecký,"Lukáš Hrádecký (born 24 November 1989) is a Finnish footballer who plays as a goalkeeper for Monegasque club AS Monaco, and the Finland national team. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/190/941/26_360.png,192,85,1989-11-24,GK,81,81,2900000,16000,Right,3,1,3,Normal (185+),Yes,5500000,,69,AS Monaco,16,Ligue 1,https://cdn.sofifa.net/meta/team/6789/30.png,5,GK,1,"Aug 8, 2025",2027,1334,Finland,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,RES,1,11,11,11,30,9,10,11,15,33,20,38,44,43,80,39,48,59,34,55,14,31,18,53,20,45,10,10,13,83,79,64,81,83,"Footwork, Injury prone",https://sofifa.com/player/190941/lukas-hradecky/260006/,9
188943,FC 26,K. Trapp,Kevin Trapp,"Kevin Trapp (Kevin Christian Trapp, born 8 July 1990) is a German footballer who plays as a goalkeeper for French club Paris FC. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/188/943/26_360.png,189,84,1990-07-08,GK,81,81,4400000,39000,Right,4,1,3,Normal (185+),Yes,8800000,,111817,Paris FC,16,Ligue 1,https://cdn.sofifa.net/meta/team/4508/30.png,5,SUB,35,"Aug 19, 2025",2028,,Germany,,,,,,,13,13,11,25,12,10,14,12,14,24,43,50,42,82,37,56,68,45,75,13,30,22,48,17,65,15,14,10,82,80,74,76,84,"Far throw, Footwork",https://sofifa.com/player/188943/kevin-trapp/260006/,12
188567,FC 26,P. Aubameyang,Pierre-Emerick Aubameyang,"Pierre-Emerick Aubameyang (Pierre-Emerick Emiliano François Aubameyang, born 18 June 1989) is a Gabonese footballer who plays as a striker for French club Olympique de Marseille. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/188/567/26_360.png,187,80,1989-06-18,ST,81,81,9000000,43000,Right,4,4,3,Unique,Yes,17100000,,219,Olympique de Marseille,16,Ligue 1,https://cdn.sofifa.net/meta/team/44/30.png,5,SUB,97,"Jul 31, 2025",2027,,Gabon,,,,,,,72,85,76,74,80,78,80,76,64,82,76,87,70,83,67,82,82,61,70,79,43,44,71,81,79,22,35,29,6,9,15,9,9,"Finesse shot, Chip shot, Precision header, Rapid, One club player",https://sofifa.com/player/188567/pierre-emerick-aubameyang/260006/,88
184392,FC 26,M. Darmian,Matteo Darmian,"Matteo Darmian (born 2 December 1989) is an Italian footballer who plays as a right back for Italian club Inter. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/184/392/26_360.png,182,70,1989-12-02,"RB, CB, RM",81,81,8000000,29000,Right,4,3,3,Normal (170-185),Yes,13200000,,44,Inter,31,Serie A,https://cdn.sofifa.net/meta/team/2930/30.png,5,SUB,36,"Jul 1, 2021",2026,,Italy,,,,,,,74,60,76,81,65,72,75,40,74,79,68,74,79,83,75,69,77,75,64,60,84,79,70,49,79,83,84,79,6,7,7,12,7,,https://sofifa.com/player/184392/matteo-darmian/260006/,78
181458,FC 26,I. Perišić,Ivan Perišić,"Ivan Perišić (born 2 February 1989) is a Croatian footballer who plays as a right winger for Dutch club PSV, and the Croatia national team. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/181/458/26_360.png,186,80,1989-02-02,"RW, LW, RM",81,81,8500000,25000,Right,5,4,3,Lean (185+),Yes,11900000,,247,PSV,10,Eredivisie,https://cdn.sofifa.net/meta/team/682/30.png,5,LW,5,"Sep 18, 2024",2027,1328,Croatia,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,LW,14,84,78,77,82,85,78,82,75,77,83,74,76,73,80,70,85,84,76,75,79,69,69,79,77,84,68,69,65,6,7,10,9,6,"Dead ball, Gamechanger, Whipped pass, Inventive, Injury prone",https://sofifa.com/player/181458/ivan-perisic/260006/,84
180930,FC 26,E. Džeko,Edin Džeko,"Edin Džeko (born 17 March 1986) is a Bosnia and Herzegovina footballer who plays as a striker for Italian club Fiorentina. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/180/930/26_360.png,193,80,1986-03-17,ST,81,81,9000000,47000,Right,5,3,3,Lean (185+),Yes,15300000,,110374,Fiorentina,31,Serie A,https://cdn.sofifa.net/meta/team/109/30.png,5,SUB,9,"Jul 10, 2025",2026,,Bosnia and Herzegovina,,,,,,,67,84,86,79,84,77,67,54,75,82,53,57,62,80,55,85,75,68,77,77,65,50,77,67,87,39,28,16,9,11,13,15,15,"Finesse shot, Low driven shot, Incisive pass, Technical, Injury prone",https://sofifa.com/player/180930/edin-dzeko/260006/,83
277179,FC 26,Fermín,Fermín López Marín,"Fermín (born 11 May 2003) is a Spanish footballer who plays as a central attacking midfielder for Spanish club FC Barcelona, and the Spain national team. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/277/179/26_360.png,174,64,2003-05-11,"CAM, CM, LW, ST",80,87,43000000,80000,Right,4,3,1,Lean (170-185),No,96800000,,241,FC Barcelona,53,La Liga,https://cdn.sofifa.net/meta/team/83/30.png,5,SUB,16,"Jul 1, 2023",2029,1362,Spain,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,25,64,79,76,81,57,82,69,55,78,82,76,73,83,76,81,70,70,71,44,77,58,68,81,63,78,43,74,60,8,14,8,7,7,Precision header,https://sofifa.com/player/277179/fermin-lopez-marin/260006/,82
273018,FC 26,Andrey Santos,Andrey N. dos Santos,"Andrey Santos (Andrey Nascimento dos Santos, born 3 May 2004) is a Brazilian footballer who plays as a center midfield for British club Chelsea. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/273/018/26_360.png,180,75,2004-05-03,"CM, CDM",80,87,42500000,86000,Right,3,3,1,Normal (170-185),Yes,89300000,,5,Chelsea,13,Premier League,https://cdn.sofifa.net/meta/team/18/30.png,5,SUB,17,"Jan 6, 2023",2030,,Brazil,,,,,,,56,69,81,82,53,77,68,52,79,80,77,71,77,79,69,73,88,91,75,72,78,78,79,54,80,69,81,81,5,10,15,12,8,"Precision header, Tiki taka, Slide tackle, Aerial fortress",https://sofifa.com/player/273018/andrey-n-dos-santos/260006/,77
271400,FC 26,Igor Paixão,Igor Guilherme Barbosa da Paixão,"Igor Paixão (born 28 June 2000) is a Brazilian footballer who plays as a left midfield for French club Olympique de Marseille. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/271/400/26_360.png,168,63,2000-06-28,"LM, LW",80,83,28000000,45000,Right,2,4,1,Normal (170-),Yes,55300000,,219,Olympique de Marseille,16,Ligue 1,https://cdn.sofifa.net/meta/team/44/30.png,5,LM,14,"Aug 1, 2025",2030,,Brazil,,,,,,,75,80,75,76,72,82,79,67,72,80,83,83,81,79,89,82,90,76,68,82,62,22,75,64,74,21,37,29,8,13,11,12,9,"Gamechanger, Whipped pass, Technical",https://sofifa.com/player/271400/igor-guilherme-barbosa-da-paixao/260006/,79
270673,FC 26,W. Zaïre-Emery,Warren Zaïre-Emery,"Warren Zaïre-Emery (born 8 March 2006) is a French footballer who plays as a center midfield for French club Paris Saint-Germain. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/270/673/26_360.png,178,68,2006-03-08,"CM, CDM, RB, CAM",80,87,41000000,58000,Right,4,3,1,Normal (170-185),Yes,84100000,,73,Paris Saint-Germain,16,Ligue 1,https://cdn.sofifa.net/meta/team/591/30.png,5,SUB,33,"Jul 15, 2022",2029,,France,,,,,,,68,66,66,82,49,78,66,53,81,81,80,78,74,79,84,76,80,88,75,69,76,79,79,59,78,71,80,73,14,11,7,8,15,"Tiki taka, First touch, Press proven, Quick step, Relentless",https://sofifa.com/player/270673/warren-zaire-emery/260006/,76
270571,FC 26,Gabriel Sara,Gabriel Davi Gomes Sara,"Gabriel Sara (born 26 June 1999) is a Brazilian footballer who plays as a center midfield for Turkish club Galatasaray SK. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/270/571/26_360.png,177,79,1999-06-26,"CM, CAM, RM",80,83,27500000,58000,Left,4,4,1,Stocky (170-185),Yes,54300000,,325,Galatasaray SK,68,Süper Lig,https://cdn.sofifa.net/meta/team/34/30.png,5,SUB,8,"Aug 4, 2024",2029,,Brazil,,,,,,,82,73,68,83,67,79,84,81,84,81,75,74,77,80,76,83,79,81,75,75,79,65,83,50,80,69,70,65,14,14,10,6,9,"Power shot, Dead ball, Incisive pass, Long ball pass, Inventive",https://sofifa.com/player/270571/gabriel-davi-gomes-sara/260006/,77
270531,FC 26,O. Diomande,Ousmane Diomande,"Ousmane Diomande (born 4 December 2003) is an Ivorian footballer who plays as a center back for Portuguese club Sporting CP. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/270/531/26_360.png,190,93,2003-12-04,CB,80,87,40000000,17000,Right,3,2,3,Normal (185+),Yes,88000000,#Strength,237,Sporting CP,308,Primeira Liga,https://cdn.sofifa.net/meta/team/58/30.png,5,SUB,26,"Jan 31, 2023",2027,,Côte d'Ivoire,,,,,,,28,20,79,71,24,71,25,24,73,69,78,82,63,73,66,40,93,80,90,22,83,76,38,39,74,79,82,76,8,6,15,6,6,"Precision header, Long ball pass, Jockey, Block, Aerial fortress, Bruiser, One club player",https://sofifa.com/player/270531/ousmane-diomande/260006/,24
269626,FC 26,Đ. Petrović,Đorđe Petrović,"Đorđe Petrović (born 8 October 1999) is a Serbian footballer who plays as a goalkeeper for British club AFC Bournemouth. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/269/626/26_360.png,194,89,1999-10-08,GK,80,85,24500000,45000,Right,2,1,1,Lean (185+),Yes,48400000,,1943,AFC Bournemouth,13,Premier League,https://cdn.sofifa.net/meta/team/52/30.png,5,GK,1,"Jul 16, 2025",2030,,Serbia,,,,,,,11,11,13,47,11,20,12,12,50,45,40,43,45,79,34,55,67,37,73,11,27,15,50,13,62,20,15,17,80,78,73,78,82,Footwork,https://sofifa.com/player/269626/dorde-petrovic/260006/,11
269493,FC 26,Alexsandro,Alexsandro de Souza Ribeiro,"Alexsandro (Alexsandro Victor de Souza Ribeiro, born 9 August 1999) is a Brazilian footballer who plays as a center back for French club Lille OSC. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/269/493/26_360.png,191,92,1999-08-09,CB,80,84,26500000,33000,Left,5,2,1,Normal (185+),Yes,52300000,,65,Lille OSC,16,Ligue 1,https://cdn.sofifa.net/meta/team/690/30.png,5,LCB,4,"Jul 1, 2022",2028,,Brazil,,,,,,,44,34,80,75,32,56,51,34,72,68,56,74,38,79,35,62,83,72,84,37,82,80,64,48,77,79,82,76,14,15,9,11,7,"Block, Intercept, Anticipate, Aerial fortress",https://sofifa.com/player/269493/alexsandro-de-souza-ribeiro/260006/,15
268889,FC 26,Álvaro Carreras,Álvaro Fernández Carreras,"Álvaro Carreras (born 23 March 2003) is a Spanish footballer who plays as a left back for Spanish club Real Madrid. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/268/889/26_360.png,186,75,2003-03-23,"LB, LM",80,88,45000000,130000,Left,4,3,1,Lean (185+),Yes,101300000,,243,Real Madrid,53,La Liga,https://cdn.sofifa.net/meta/team/3468/30.png,5,LB,18,"Jul 15, 2025",2031,,Spain,,,,,,,78,65,55,76,48,79,77,45,76,80,84,86,80,79,74,75,79,89,76,60,81,78,76,43,76,72,76,75,6,7,11,8,14,"Long ball pass, Relentless",https://sofifa.com/player/268889/alvaro-fernandez-carreras/260006/,76
266872,FC 26,F. Gatti,Federico Gatti,"Federico Gatti (born 24 June 1998) is an Italian footballer who plays as a center back for Italian club Juventus, and the Italy national team. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/266/872/26_360.png,190,80,1998-06-24,CB,80,83,24000000,105000,Right,3,2,3,Normal (185+),Yes,42600000,,45,Juventus,31,Serie A,https://cdn.sofifa.net/meta/team/625/30.png,5,RCB,4,"Jan 31, 2022",2030,1343,Italy,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,4,38,30,80,68,42,62,38,46,61,68,73,78,56,79,59,68,88,74,81,39,84,80,40,49,78,82,83,78,6,11,11,11,6,"Slide tackle, Bruiser",https://sofifa.com/player/266872/federico-gatti/260006/,45
266127,FC 26,L. Hall,Lewis Hall,"Lewis Hall (Lewis Kieran Hall, born 8 September 2004) is a British footballer who plays as a left back for British club Newcastle United. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/266/127/26_360.png,179,71,2004-09-08,LB,80,86,30500000,81000,Left,3,2,1,Normal (170-185),Yes,64099999.99999999,,13,Newcastle United,13,Premier League,https://cdn.sofifa.net/meta/team/20/30.png,5,RES,3,"Jul 1, 2024",2029,,England,,,,,,,83,60,64,78,62,79,81,70,76,79,78,76,80,79,85,65,71,80,56,62,60,77,77,55,75,77,79,80,14,8,9,8,14,"Whipped pass, Block, Press proven",https://sofifa.com/player/266127/lewis-hall/260006/,68
264862,FC 26,M. Akliouche,Maghnes Akliouche,"Maghnes Akliouche (born 25 February 2002) is a French footballer who plays as a right midfield for Monegasque club AS Monaco, and the France national team. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/264/862/26_360.png,183,63,2002-02-25,"RM, CAM, RW",80,86,33500000,34000,Left,3,4,1,Lean (170-185),Yes,70400000,,69,AS Monaco,16,Ligue 1,https://cdn.sofifa.net/meta/team/6789/30.png,5,RM,11,"Jul 1, 2020",2028,1335,France,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,RES,18,76,72,46,80,59,84,80,67,74,84,75,74,84,78,75,66,62,77,58,71,54,48,82,70,81,46,52,44,8,10,9,5,8,"Low driven shot, Inventive",https://sofifa.com/player/264862/maghnes-akliouche/260006/,74
264697,FC 26,M. Amoura,Mohamed Amoura,"Mohamed Amoura (Mohamed El Amine Amoura, born 9 May 2000) is an Algerian footballer who plays as a striker for German club VfL Wolfsburg. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/264/697/26_360.png,170,61,2000-05-09,"ST, LW, LM, CAM",80,84,29500000,56000,Right,3,4,1,Normal (170-),No,52400000,"#Speedster, #Acrobat",175,VfL Wolfsburg,19,Bundesliga,https://cdn.sofifa.net/meta/team/510/30.png,5,ST,9,"Jul 1, 2025",2029,,Algeria,,,,,,,63,83,63,77,84,85,74,54,66,86,94,87,93,83,93,78,78,86,45,78,66,39,75,74,79,45,48,53,9,7,11,9,9,"Chip shot, Acrobatic, Gamechanger, Rapid, Quick step",https://sofifa.com/player/264697/mohamed-amoura/260006/,85
263205,FC 26,B. Yılmaz,Barış Alper Yılmaz,"Barış Alper Yılmaz (born 23 May 2000) is a Turkish footballer who plays as a left midfield for Turkish club Galatasaray SK. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/263/205/26_360.png,186,80,2000-05-23,"LM, RM, LW",80,83,28000000,55000,Right,3,4,3,Normal (185+),Yes,55300000,"#Speedster, #Strength",325,Galatasaray SK,68,Süper Lig,https://cdn.sofifa.net/meta/team/34/30.png,5,LM,53,"Jul 9, 2021",2028,,Türkiye,,,,,,,71,76,70,75,77,77,71,50,69,79,92,93,85,80,81,86,92,93,90,74,86,67,78,58,72,71,68,64,13,9,11,13,8,"Low driven shot, Aerial fortress, Rapid, Quick step, Relentless, Bruiser, Enforcer, One club player, Injury prone",https://sofifa.com/player/263205/baris-alper-yilmaz/260006/,81
262859,FC 26,L. Colwill,Levi Colwill,"Levi Colwill (Levi Lemar Samuel Colwill, born 26 February 2003) is a British footballer who plays as a center back for British club Chelsea, and the England national team. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/262/859/26_360.png,187,83,2003-02-26,CB,80,84,27500000,95000,Left,3,2,3,Lean (185+),Yes,54300000,,5,Chelsea,13,Premier League,https://cdn.sofifa.net/meta/team/18/30.png,5,RES,6,"Feb 26, 2020",2029,1318,England,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,14,65,38,79,79,36,70,67,36,72,77,66,73,60,78,62,60,84,77,79,40,84,81,73,40,79,81,81,80,15,14,8,10,14,Block,https://sofifa.com/player/262859/levi-colwill/260006/,50
262138,FC 26,C. Lukeba,Castello Lukeba,"Castello Lukeba (Castello Junior Lukeba, born 17 December 2002) is a French footballer who plays as a center back for German club RB Leipzig. In the game FC 26, his overall rating is 80.",https://cdn.sofifa.net/players/262/138/26_360.png,183,84,2002-12-17,"CB, LB",80,88,44500000,48000,Left,2,2,2,Normal (170-185),Yes,84600000,,112172,RB Leipzig,19,Bundesliga,https://cdn.sofifa.net/meta/team/277/30.png,5,LCB,23,"Aug 11, 2023",2029,,France,,,,,,,59,41,81,76,42,73,54,26,75,74,73,71,70,79,68,55,88,65,78,38,78,80,72,39,80,80,85,77,8,10,14,11,13,,https://sofifa.com/player/262138/castello-lukeba/260006/,46
